Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Status
raw-banana-flour,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/Untitled_design.png?v=1721190498,8,Raw Banana Powder Netram (Natural Source of  Weight Gain and Rich source of Potassium) 200 Gm,"","","","","","","","","","","","","","","","","","","",""
raw-banana-flour,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/FSSAI_New.png?v=1748002180,9,Raw Banana Powder Netram (Natural Source of  Weight Gain and Rich source of Potassium) 200 Gm,"","","","","","","","","","","","","","","","","","","",""
a-b-ceraal,A+B Cereal Sprouted Ragi for Easy Digestion and Natural Weight Gain - The Divine Foods,"<p><span data-mce-fragment=""1""><strong>1. WHY THE DIVINE FOODS A+B CEREAL?</strong> The Divine Foods A+B Cereal is Ideal for children who have started taking solid foods. All the ingredients are great origins of plant-based protein and are a powerhouse of vitamins. All the ingredients are blended perfectly.</span></p>
<p><span data-mce-fragment=""1""><strong> 2. WHAT DOES THIS MIX DOES ?</strong> It is high in Calcium, Vitamins, and minerals rich source of vitamin B6.</span></p>
<p><strong>3. BENEFITS :</strong> Ragi is the best source of Calcium and Iron Banana is high on vital minerals and fibre. Banana also helps in healthy weight gain which is crucial in growing babies. <br></p>
<p><strong>4.HOW TO USE ?-</strong><span style=""font-weight: 400;"">Add 3 level scoops of cereal in lukewarm water/milk and stir continuously.</span>Serve immediately.</p>
<p><span data-mce-fragment=""1""><strong>5. PACKAGE CONTENT:</strong> 200g with goodness of calcium and vitamin B6. The Divine Foods' A+B Cereal Mix is free from added additives, artificial colors, flavors, adulterants and preservatives. It is 100% pure, organic and certified as pesticide-free. </span></p>",The Divine Foods,"","",divine_foods,FALSE,Title,Default Title,"",,"",,TDFABR01,200,shopify,100,deny,manual,808.00,,TRUE,TRUE,"",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/Screenshot2024-05-05at10.46.25AM.png?v=1714886676,1,A+B Cereal Sprouted Ragi for Easy Digestion and Natural Weight Gain,FALSE,A+B Cereal Sprouted Ragi for Easy Digestion and Natural Weight Gain,1. WHY THE DIVINE FOODS A+B CEREAL? The Divine Foods A+B Cereal is Ideal for children who have started taking solid foods. All the ingredients are great origi...,"","","",TDFABR01,new,TRUE,https://cdn.shopify.com/s/files/1/0600/8851/6813/files/Screenshot2024-05-05at10.46.25AM.png?v=1714886676,g,"",320.00,TRUE,808.00,399.00,TRUE,808.00,399.00,active
a-b-ceraal,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/Screenshot2024-05-05at10.44.43AM.png?v=1714886676,2,A+B Cereal Sprouted Ragi for Easy Digestion and Natural Weight Gain,"","","","","","","","","","","","","","","","","","","",""
a-b-ceraal,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/A_B_Certificate.jpg?v=1724131351,3,A+B Cereal Sprouted Ragi for Easy Digestion and Natural Weight Gain,"","","","","","","","","","","","","","","","","","","",""
a-b-ceraal,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/Screenshot2024-05-05at10.51.06AM.png?v=1724131360,4,A+B Cereal Sprouted Ragi for Easy Digestion and Natural Weight Gain,"","","","","","","","","","","","","","","","","","","",""
a-b-ceraal,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/a_bings.png?v=1724131360,5,A+B Cereal Sprouted Ragi for Easy Digestion and Natural Weight Gain,"","","","","","","","","","","","","","","","","","","",""
a-b-ceraal,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/A_bwhy.png?v=1724131360,6,A+B Cereal Sprouted Ragi for Easy Digestion and Natural Weight Gain,"","","","","","","","","","","","","","","","","","","",""
a-b-ceraal,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/A_bdirecrtions.png?v=1724131360,7,A+B Cereal Sprouted Ragi for Easy Digestion and Natural Weight Gain,"","","","","","","","","","","","","","","","","","","",""
a-b-ceraal,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/a_bnut.png?v=1724131360,8,A+B Cereal Sprouted Ragi for Easy Digestion and Natural Weight Gain,"","","","","","","","","","","","","","","","","","","",""
a-b-ceraal,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/FSSAI_New.png?v=1748002180,9,A+B Cereal Sprouted Ragi for Easy Digestion and Natural Weight Gain,"","","","","","","","","","","","","","","","","","","",""
iyal-kotagari-tea,"Iyal Kotagari Tea (Premium Single Origin,Fresh CTC Tea) - With the Goodness of Natural Tea Leaves (400 Gm) - The Divine Foods","<p><strong>WHY THE DIVINE FOODS IYAL TEA ?</strong> : The Divine Foods Iyal tea is high grown and cultivated in a single estate in Nilgris.<span data-mce-fragment=""1"" style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"">With the Goodness of Natural Tea Leaves and Antioxidents.</span></p>
<p><strong>HOW TO MAKE IT ? :</strong> Add freshly boiled water.Add one tsp of Divine Iyal tea for every cup.Infuse Tea for 5-7 mins.Strain into a cup.Add milk and sugar to taste.</p>
<p><strong>FLAVOUR : </strong>The Divine Foods Iyal tea has strong floral fruity flavours of without any astringency.<br></p>
<p><strong>BENEFITS : </strong>The Divine Iyal<span data-mce-fragment=""1""> Tea is rich in antioxidants, which can help to reduce inflammation and protect against chronic diseases like cancer, heart disease, and diabetes.</span></p>
<p><strong>PURITY AND PACKAGING : </strong><strong></strong>The Divine Foods' Iyal Tea is free from added additives, artificial colours, flavours, adulterants and preservatives. It is 100% pure, organic and certified as pesticide free. <br></p>",The Divine Foods,"",Tea,divine_foods,FALSE,Size,400 Gm,"",,"",,"",400,shopify,100,deny,manual,1133.00,,TRUE,TRUE,"",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/IYALTEA-01.jpg?v=1703155011,1,"Iyal Kotagari Tea (Premium Single Origin,Fresh CTC Tea) - With the Goodness of Natural Tea Leaves (400 Gm)",FALSE,"Iyal Kotagari Tea (Premium Single Origin,Fresh CTC Tea) - With the Goodness of Natural Tea Leaves (400 Gm)",WHY THE DIVINE FOODS IYAL TEA ? : The Divine Foods Iyal tea is high grown and cultivated in a single estate in Nilgris.With the Goodness of Natural Tea Leaves...,"","","","",new,TRUE,https://cdn.shopify.com/s/files/1/0600/8851/6813/files/IYALTEA-01.jpg?v=1703155011,g,"",295.00,TRUE,1133.00,375.00,TRUE,1133.00,375.00,active
iyal-kotagari-tea,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/itmain.png?v=1703159524,2,"Iyal Kotagari Tea (Premium Single Origin,Fresh CTC Tea) - With the Goodness of Natural Tea Leaves (400 Gm)","","","","","","","","","","","","","","","","","","","",""
iyal-kotagari-tea,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/IYALTEA-03.jpg?v=1703159524,3,"Iyal Kotagari Tea (Premium Single Origin,Fresh CTC Tea) - With the Goodness of Natural Tea Leaves (400 Gm)","","","","","","","","","","","","","","","","","","","",""
iyal-kotagari-tea,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/IYALTEA-02.jpg?v=1703159524,4,"Iyal Kotagari Tea (Premium Single Origin,Fresh CTC Tea) - With the Goodness of Natural Tea Leaves (400 Gm)","","","","","","","","","","","","","","","","","","","",""
iyal-kotagari-tea,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/iyalings.png?v=1703159524,5,"Iyal Kotagari Tea (Premium Single Origin,Fresh CTC Tea) - With the Goodness of Natural Tea Leaves (400 Gm)","","","","","","","","","","","","","","","","","","","",""
iyal-kotagari-tea,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/iyalhow.png?v=1703159524,6,"Iyal Kotagari Tea (Premium Single Origin,Fresh CTC Tea) - With the Goodness of Natural Tea Leaves (400 Gm)","","","","","","","","","","","","","","","","","","","",""
iyal-kotagari-tea,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/iyalwhy.png?v=1703159524,7,"Iyal Kotagari Tea (Premium Single Origin,Fresh CTC Tea) - With the Goodness of Natural Tea Leaves (400 Gm)","","","","","","","","","","","","","","","","","","","",""
iyal-kotagari-tea,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/iyalnutri.png?v=1703159524,8,"Iyal Kotagari Tea (Premium Single Origin,Fresh CTC Tea) - With the Goodness of Natural Tea Leaves (400 Gm)","","","","","","","","","","","","","","","","","","","",""
iyal-kotagari-tea,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/FSSAI_New.png?v=1748002180,9,"Iyal Kotagari Tea (Premium Single Origin,Fresh CTC Tea) - With the Goodness of Natural Tea Leaves (400 Gm)","","","","","","","","","","","","","","","","","","","",""
iyal-kotagari-tea,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/IYALTEA-04.jpg?v=1703159524,10,"Iyal Kotagari Tea (Premium Single Origin,Fresh CTC Tea) - With the Goodness of Natural Tea Leaves (400 Gm)","","","","","","","","","","","","","","","","","","","",""
triple-m-millet-milk-meal-replacement-shake,Millet Meal Replacement Shake - The Divine Foods,"<p><span data-mce-fragment=""1""><strong>1. WHY DIVINE FOODS MILLETS MEAL MIX?:</strong> The Divine Foods MILLETS MEAL MIX is an instant mix is a great meal replacement drink. It has Millet as a significant ingredient and pepper, cardamon, hibiscus, and Ashwagandha as minor ingredients. All the ingredients are blended together perfectly.</span></p>
<p><strong>2. Made with native millets from Tamil Nadu. </strong></p>
<p><span data-mce-fragment=""1""><strong>3. NATURAL INGREDIENTS ?:</strong> 'The Divine Foods' Millet Meal mix is free from additives, artificial colors, flavors, adulterants, and preservatives. It is 100% pure, organic, and certified pesticide-free. </span></p>
<p><span data-mce-fragment=""1""><strong>4. QUICK AND EASY TO MAKE? :</strong> Millet Meal mix is EASY PEASY to make add our choice of milk and millet mix powder stir well and enjoy!!!!</span></p>
<p><span data-mce-fragment=""1""><strong> 5. TASTE BETTER WITH? :</strong> Taste better with warm/cold milk and milkshakes and smoothies.</span></p>",The Divine Foods,"",Millet,divine_foods,FALSE,Size,200 gm,"",,"",,TDFTMM,250,shopify,100,deny,manual,933.00,,TRUE,TRUE,"",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-MILLETMEAL-01.jpg?v=1688034066,1,Millet Meal Replacement Shake,FALSE,Millet Meal Replacement Shake,1. WHY DIVINE FOODS MILLETS MEAL MIX?: The Divine Foods MILLETS MEAL MIX is an instant mix is a great meal replacement drink. It has Millet as a significant i...,"","","",TDFTMM,new,TRUE,https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-MILLETMEAL-01.jpg?v=1688034066,g,"",345.00,TRUE,933.00,395.00,TRUE,933.00,395.00,active
triple-m-millet-milk-meal-replacement-shake,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-MILLETMEAL-05.jpg?v=1688378383,2,Millet Meal Replacement Shake,"","","","","","","","","","","","","","","","","","","",""
triple-m-millet-milk-meal-replacement-shake,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-MILLETMEAL-02.jpg?v=1739507238,3,Millet Meal Replacement Shake,"","","","","","","","","","","","","","","","","","","",""
triple-m-millet-milk-meal-replacement-shake,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-MILLETMEAL-03.jpg?v=1739507238,4,Millet Meal Replacement Shake,"","","","","","","","","","","","","","","","","","","",""
triple-m-millet-milk-meal-replacement-shake,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/Milletings.png?v=1739507238,5,Millet Meal Replacement Shake,"","","","","","","","","","","","","","","","","","","",""
triple-m-millet-milk-meal-replacement-shake,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/Milletmain.png?v=1739507238,6,Millet Meal Replacement Shake,"","","","","","","","","","","","","","","","","","","",""
triple-m-millet-milk-meal-replacement-shake,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/milletbenefits.png?v=1739507238,7,Millet Meal Replacement Shake,"","","","","","","","","","","","","","","","","","","",""
triple-m-millet-milk-meal-replacement-shake,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/milletdid.png?v=1688378383,8,Millet Meal Replacement Shake,"","","","","","","","","","","","","","","","","","","",""
triple-m-millet-milk-meal-replacement-shake,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/milletwhy.png?v=1688378383,9,Millet Meal Replacement Shake,"","","","","","","","","","","","","","","","","","","",""
triple-m-millet-milk-meal-replacement-shake,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/milletin.png?v=1688378383,10,Millet Meal Replacement Shake,"","","","","","","","","","","","","","","","","","","",""
triple-m-millet-milk-meal-replacement-shake,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/milletrefill.png?v=1688378383,11,Millet Meal Replacement Shake,"","","","","","","","","","","","","","","","","","","",""
triple-m-millet-milk-meal-replacement-shake,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/milletdirections.png?v=1688378383,12,Millet Meal Replacement Shake,"","","","","","","","","","","","","","","","","","","",""
triple-m-millet-milk-meal-replacement-shake,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/DF-EC-MILLETMEAL500G-01.jpg?v=1688378383,13,Millet Meal Replacement Shake,"","","","","","","","","","","","","","","","","","","",""
triple-m-millet-milk-meal-replacement-shake,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/FSSAI_New.png?v=1748002180,14,Millet Meal Replacement Shake,"","","","","","","","","","","","","","","","","","","",""
triple-m-millet-milk-meal-replacement-shake,Millet Meal Replacement Shake - The Divine Foods,"<p><span data-mce-fragment=""1""><strong>1. WHY DIVINE FOODS MILLETS MEAL MIX?:</strong> The Divine Foods MILLETS MEAL MIX is an instant mix is a great meal replacement drink. It has Millet as a significant ingredient and pepper, cardamon, hibiscus, and Ashwagandha as minor ingredients. All the ingredients are blended together perfectly.</span></p>
<p><strong>2. Made with native millets from Tamil Nadu. </strong></p>
<p><span data-mce-fragment=""1""><strong>3. NATURAL INGREDIENTS ?:</strong> 'The Divine Foods' Millet Meal mix is free from additives, artificial colors, flavors, adulterants, and preservatives. It is 100% pure, organic, and certified pesticide-free. </span></p>
<p><span data-mce-fragment=""1""><strong>4. QUICK AND EASY TO MAKE? :</strong> Millet Meal mix is EASY PEASY to make add our choice of milk and millet mix powder stir well and enjoy!!!!</span></p>
<p><span data-mce-fragment=""1""><strong> 5. TASTE BETTER WITH? :</strong> Taste better with warm/cold milk and milkshakes and smoothies.</span></p>",The Divine Foods,"",Millet,divine_foods,FALSE,Size,500gm Refill Pouch,"",,"",,TDFTMM-2,500,shopify,100,deny,manual,1688.20,,TRUE,TRUE,"",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-MILLETMEAL-01.jpg?v=1688034066,1,Millet Meal Replacement Shake,FALSE,Millet Meal Replacement Shake,1. WHY DIVINE FOODS MILLETS MEAL MIX?: The Divine Foods MILLETS MEAL MIX is an instant mix is a great meal replacement drink. It has Millet as a significant i...,"","","",TDFTMM-2,new,TRUE,https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-MILLETMEAL-01.jpg?v=1688034066,g,"",563.00,TRUE,1688.20,790.00,TRUE,1688.20,790.00,active
nutmix-honey,Nut Mix Honey (Made With Premium 5 Nuts & Single Origin Honey) For Immunity Boosting - The Divine Foods,"<p><span data-mce-fragment=""1""><strong>1. WHY ""THE DIVINE FOODS"" Dried fruits IN HONEY ?:</strong> ' The Divine Foods' honey is collected from Nilgiris, Western Ghats, where flowering trees and plants grow in abundance. It is extracted from super beehives, engaging age-old techniques of honey extraction. </span></p>
<p><span data-mce-fragment=""1""><strong>2. PURITY? :</strong> 'The Divine Foods' Nuts in honey are free from added additives, artificial colours, flavours and adulterants. It is 100% pure and has a natural taste and aroma, enhancing the flavour of every dish to it is added to. </span></p>
<p><span data-mce-fragment=""1""><strong>3. Immunity-boosting nutrients:</strong> Dry fruits mixed with honey are a great source of immunity-boosting nutrients like Zinc, Vitamin B, and Iron.Nuts and honey for breakfast as it will support your body's digestion.</span></p>
<p><span data-mce-fragment=""1""><strong>4. BENEFITS:</strong> This Nut in honey is a rich source of antioxidants, enzymes and essential minerals. Acts as a natural immunity booster and energy booster, very effective against cough and cold.gains health benefits as well </span></p>
<p><span data-mce-fragment=""1""><strong>5. IS IT CERTIFIED ?:</strong> 'The Divine Foods' Nuts in honey is Fieche's tested for ensuring purity. It is one of the best tests done to check for the adulteration of honey in India. Not many honey products in the market do this test because the product has to undergo extensive testing to be claimed as adulteration-free.</span></p>",The Divine Foods,"",Honey,divine_foods,FALSE,Title,Default Title,"",,"",,TDFNMH01,350,shopify,100,deny,manual,1302.00,,TRUE,TRUE,"",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-NUTMIXHONEY-01.jpg?v=1688380599,1,Nut Mix Honey (Made With Premium 5 Nuts & Single Origin Honey) For Immunity Boosting,FALSE,Nut Mix Honey (Made With Premium 5 Nuts & Single Origin Honey) For Immunity Boosting,"1. WHY ""THE DIVINE FOODS"" Dried fruits IN HONEY ?: ' The Divine Foods' honey is collected from Nilgiris, Western Ghats, where flowering trees and plants grow ...","","","",TDFNMH01,new,TRUE,https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-NUTMIXHONEY-01.jpg?v=1688380599,g,"",480.00,TRUE,1302.00,495.00,TRUE,1302.00,495.00,active
nutmix-honey,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/NUTMIXHONEYINSIDE.png?v=1688380599,2,Nut Mix Honey (Made With Premium 5 Nuts & Single Origin Honey) For Immunity Boosting,"","","","","","","","","","","","","","","","","","","",""
nutmix-honey,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-NUTMIXHONEY-02.jpg?v=1688380599,3,Nut Mix Honey (Made With Premium 5 Nuts & Single Origin Honey) For Immunity Boosting,"","","","","","","","","","","","","","","","","","","",""
nutmix-honey,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-NUTMIXHONEY-03.jpg?v=1688380599,4,Nut Mix Honey (Made With Premium 5 Nuts & Single Origin Honey) For Immunity Boosting,"","","","","","","","","","","","","","","","","","","",""
nutmix-honey,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/NUTMIXHONEYCOLOUR.png?v=1688380599,5,Nut Mix Honey (Made With Premium 5 Nuts & Single Origin Honey) For Immunity Boosting,"","","","","","","","","","","","","","","","","","","",""
nutmix-honey,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/NutmixHoneyback.png?v=1688380583,6,Nut Mix Honey (Made With Premium 5 Nuts & Single Origin Honey) For Immunity Boosting,"","","","","","","","","","","","","","","","","","","",""
nutmix-honey,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/NutmixHoneyFront.png?v=1688380583,7,Nut Mix Honey (Made With Premium 5 Nuts & Single Origin Honey) For Immunity Boosting,"","","","","","","","","","","","","","","","","","","",""
nutmix-honey,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/NutmixHoneyWhy.png?v=1688380583,8,Nut Mix Honey (Made With Premium 5 Nuts & Single Origin Honey) For Immunity Boosting,"","","","","","","","","","","","","","","","","","","",""
nutmix-honey,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/NutmixHoneyhow.png?v=1688380583,9,Nut Mix Honey (Made With Premium 5 Nuts & Single Origin Honey) For Immunity Boosting,"","","","","","","","","","","","","","","","","","","",""
nutmix-honey,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/NutmixHoneyIngredients.png?v=1688380583,10,Nut Mix Honey (Made With Premium 5 Nuts & Single Origin Honey) For Immunity Boosting,"","","","","","","","","","","","","","","","","","","",""
nutmix-honey,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/NutmixHoney.png?v=1688380583,11,Nut Mix Honey (Made With Premium 5 Nuts & Single Origin Honey) For Immunity Boosting,"","","","","","","","","","","","","","","","","","","",""
nutmix-honey,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/FSSAI_New.png?v=1748002180,12,Nut Mix Honey (Made With Premium 5 Nuts & Single Origin Honey) For Immunity Boosting,"","","","","","","","","","","","","","","","","","","",""
premium-filter-coffee,Kumbakonam Filter Kappi Powder (Guilt-Free 0% Chicory) 50% Plantation A 50% Peaberry - The Divine Foods,"<p><span data-mce-fragment=""1""><strong>1. WHY DIVINE FOODS KAPPI?</strong>- The Divine Foods Premium Filter Coffee is carefully picked in the plantations of South India with 100% Peaberry Coffee beans and 0 % Chicory. </span></p>
<p><span data-mce-fragment=""1""><strong>2. HOW IS IT MADE?</strong> : Coffee berries are dried, cleaned, hulled and hand sorted and taken for roasting. We hand-roasted and grind our coffee in small batches to produce and retain the coffee bean’s sweet spot, acidity and flavours. whole coffee beans are a little less convenient because the beans have to be grounded every time you want to enjoy your coffee</span></p>
<p><span data-mce-fragment=""1""><strong>3. TASTE AND AROMA?</strong> : This blend of Arabica coffee beans has been perfected for generations to enhance flavour and create a smooth traditional taste profile.</span></p>
<p><span data-mce-fragment=""1""><strong>4. PACKAGING AND PURITY?</strong> : 'The Divine Foods' Premium filter coffee is 50% Peaberry and 50% Plantation A and 0% chicory is free from added additives, artificial colours, flavours, adulterants and preservatives. It is 100% pure, organic Completely natural, our products have zero preservatives and zero chemicals.</span></p>
<p><span data-mce-fragment=""1""><strong>5. HOW TO MAKE IT?</strong>: Add coffee powder to the filter Fill it to the brim with water that is below boiling temperature, and cover the lid, After 10-15 minutes for your decoction to drip down to the bottom jar. Pour fresh decoction add milk and enjoy. </span></p>",The Divine Foods,"",Coffee,divine_foods,FALSE,Size,200 GM,"",,"",,TDFPFC,200,shopify,100,deny,manual,773.00,,TRUE,TRUE,"",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-FILTERKAAPI-01.jpg?v=1688034097,1,Kumbakonam Filter Kappi Powder (Guilt-Free 0% Chicory) 50% Plantation A 50% Peaberry,FALSE,Kumbakonam Filter Kappi Powder (Guilt-Free 0% Chicory) 50% Plantation A 50% Peaberry,1. WHY DIVINE FOODS KAPPI?- The Divine Foods Premium Filter Coffee is carefully picked in the plantations of South India with 100% Peaberry Coffee beans and 0...,"","","",TDFPFC,new,TRUE,https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-FILTERKAAPI-01.jpg?v=1688034097,g,"",295.00,TRUE,773.00,295.00,TRUE,773.00,295.00,active
premium-filter-coffee,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-FILTERKAAPI-02.jpg?v=1739507195,2,Kumbakonam Filter Kappi Powder (Guilt-Free 0% Chicory) 50% Plantation A 50% Peaberry,"","","","","","","","","","","","","","","","","","","",""
premium-filter-coffee,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-FILTERKAAPI-03.jpg?v=1739507195,3,Kumbakonam Filter Kappi Powder (Guilt-Free 0% Chicory) 50% Plantation A 50% Peaberry,"","","","","","","","","","","","","","","","","","","",""
premium-filter-coffee,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/FilterKappiIng.png?v=1739507195,4,Kumbakonam Filter Kappi Powder (Guilt-Free 0% Chicory) 50% Plantation A 50% Peaberry,"","","","","","","","","","","","","","","","","","","",""
premium-filter-coffee,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/Filterkappi.png?v=1739507195,5,Kumbakonam Filter Kappi Powder (Guilt-Free 0% Chicory) 50% Plantation A 50% Peaberry,"","","","","","","","","","","","","","","","","","","",""
premium-filter-coffee,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/FilterKappiMainpage.png?v=1739507195,6,Kumbakonam Filter Kappi Powder (Guilt-Free 0% Chicory) 50% Plantation A 50% Peaberry,"","","","","","","","","","","","","","","","","","","",""
premium-filter-coffee,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/filterkappihowtomake.png?v=1739507195,7,Kumbakonam Filter Kappi Powder (Guilt-Free 0% Chicory) 50% Plantation A 50% Peaberry,"","","","","","","","","","","","","","","","","","","",""
premium-filter-coffee,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/FilterKappiwhy.png?v=1688034097,8,Kumbakonam Filter Kappi Powder (Guilt-Free 0% Chicory) 50% Plantation A 50% Peaberry,"","","","","","","","","","","","","","","","","","","",""
premium-filter-coffee,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/FilterKappiDirections.png?v=1688034097,9,Kumbakonam Filter Kappi Powder (Guilt-Free 0% Chicory) 50% Plantation A 50% Peaberry,"","","","","","","","","","","","","","","","","","","",""
premium-filter-coffee,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/FilterKappiDidyouknow.png?v=1688034097,10,Kumbakonam Filter Kappi Powder (Guilt-Free 0% Chicory) 50% Plantation A 50% Peaberry,"","","","","","","","","","","","","","","","","","","",""
